State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
NV,124,415,368-5628,no,no,0,234.400000,61,39.850000,179.300000,111,15.240000,285.500000,117,12.850000,10.400000,6,2.810000,3,False.
WV,133,510,333-8996,no,no,0,176.800000,92,30.060000,187.500000,97,15.940000,196.800000,88,8.860000,6.500000,3,1.760000,2,False.
AR,185,415,353-2557,no,yes,19,157.300000,123,26.740000,257.700000,94,21.900000,190.400000,107,8.570000,9.600000,6,2.590000,0,False.
SC,1,415,356-8621,no,yes,26,146.600000,68,24.920000,172.800000,67,14.690000,173.800000,113,7.820000,10.000000,2,2.700000,1,False.
KS,107,415,354-6942,no,no,0,260.500000,108,44.290000,102.400000,110,8.700000,129.700000,148,5.840000,9.800000,5,2.650000,1,False.
NY,91,415,377-9829,no,yes,20,146.100000,98,24.840000,277.400000,104,23.580000,137.700000,100,6.200000,6.200000,3,1.670000,1,False.
MI,178,408,348-4660,yes,no,0,124.500000,134,21.170000,141.200000,78,12.000000,268.200000,113,12.070000,11.400000,2,3.080000,2,True.
MA,123,415,410-5199,no,no,0,209.400000,49,35.600000,237.400000,117,20.180000,239.200000,98,10.760000,9.800000,11,2.650000,1,False.
UT,170,415,397-6542,no,no,0,285.700000,44,48.570000,167.500000,144,14.240000,260.000000,97,11.700000,8.700000,4,2.350000,1,True.
HI,135,415,333-4492,no,no,0,190.900000,44,32.450000,161.400000,109,13.720000,231.900000,100,10.440000,8.400000,2,2.270000,1,False.
PA,85,408,405-9573,no,no,0,144.400000,88,24.550000,264.600000,105,22.490000,185.400000,94,8.340000,9.900000,3,2.670000,1,False.
OR,134,415,359-7255,no,yes,50,208.800000,130,35.500000,132.900000,104,11.300000,136.700000,107,6.150000,11.100000,4,3.000000,2,False.
TN,148,415,419-5501,no,yes,36,77.600000,141,13.190000,207.000000,60,17.600000,255.700000,115,11.510000,10.900000,2,2.940000,1,False.
CT,93,415,404-4809,no,no,0,271.100000,101,46.090000,237.400000,133,20.180000,145.400000,103,6.540000,8.400000,6,2.270000,1,True.
AZ,138,415,344-6334,no,no,0,240.800000,104,40.940000,144.500000,92,12.280000,125.700000,98,5.660000,11.600000,1,3.130000,0,False.
OR,159,510,400-1899,no,no,0,114.800000,98,19.520000,192.600000,101,16.370000,259.000000,108,11.660000,12.200000,5,3.290000,0,False.
DE,103,415,346-5053,no,yes,34,138.800000,80,23.600000,142.000000,108,12.070000,183.800000,77,8.270000,11.800000,7,3.190000,1,False.
MA,150,408,398-2148,no,yes,27,209.800000,112,35.670000,155.000000,80,13.180000,251.500000,111,11.320000,7.200000,6,1.940000,0,False.
CT,37,408,347-7675,no,no,0,134.900000,98,22.930000,248.400000,130,21.110000,236.200000,113,10.630000,14.700000,2,3.970000,3,False.
AR,33,415,411-8956,yes,no,0,164.000000,99,27.880000,153.100000,102,13.010000,123.800000,104,5.570000,6.400000,4,1.730000,0,False.
SD,55,415,390-3761,no,no,0,245.500000,130,41.740000,192.700000,54,16.380000,141.700000,83,6.380000,9.100000,4,2.460000,1,False.
CT,134,408,377-3876,no,yes,32,80.300000,94,13.650000,199.900000,124,16.990000,170.800000,117,7.690000,16.600000,3,4.480000,0,False.
CT,107,408,345-2476,no,no,0,90.700000,90,15.420000,207.500000,109,17.640000,169.400000,96,7.620000,5.600000,5,1.510000,2,False.
MA,80,408,337-7879,no,yes,36,190.300000,115,32.350000,256.600000,78,21.810000,214.900000,145,9.670000,3.800000,4,1.030000,1,False.
MS,78,408,361-7283,no,no,0,108.600000,108,18.460000,209.900000,126,17.840000,222.600000,117,10.020000,7.900000,5,2.130000,1,True.
MT,85,408,372-4868,no,yes,17,89.800000,88,15.270000,233.200000,75,19.820000,165.700000,116,7.460000,9.300000,7,2.510000,4,True.
AK,61,415,346-8863,no,yes,15,252.400000,106,42.910000,187.800000,69,15.960000,259.600000,137,11.680000,10.000000,3,2.700000,2,False.
DE,97,415,390-5267,no,yes,32,183.400000,94,31.180000,269.100000,120,22.870000,203.500000,38,9.160000,6.700000,4,1.810000,5,False.
OH,136,408,392-1547,yes,no,0,183.400000,103,31.180000,141.900000,113,12.060000,200.400000,122,9.020000,10.400000,9,2.810000,2,False.
MN,135,408,340-8177,no,no,0,155.200000,100,26.380000,135.900000,84,11.550000,184.600000,82,8.310000,3.800000,9,1.030000,3,False.
CA,87,415,383-4802,no,yes,19,165.800000,122,28.190000,186.900000,89,15.890000,249.700000,78,11.240000,0.000000,0,0.000000,1,False.
OH,165,510,378-8567,no,no,0,209.400000,67,35.600000,273.800000,89,23.270000,150.200000,88,6.760000,12.800000,1,3.460000,0,False.
NV,148,415,406-7844,no,no,0,279.300000,104,47.480000,201.600000,87,17.140000,280.800000,99,12.640000,7.900000,2,2.130000,2,True.
SC,99,415,402-9173,no,no,0,174.100000,102,29.600000,99.100000,118,8.420000,211.600000,126,9.520000,7.700000,2,2.080000,2,False.
WV,123,415,352-3440,no,no,0,175.700000,78,29.870000,184.600000,96,15.690000,156.900000,92,7.060000,9.100000,2,2.460000,2,False.
NM,127,415,363-1413,yes,no,0,256.500000,87,43.610000,222.100000,101,18.880000,156.700000,122,7.050000,13.000000,3,3.510000,1,False.
WY,151,415,394-8861,no,no,0,170.200000,89,28.930000,187.500000,83,15.940000,119.500000,100,5.380000,4.300000,3,1.160000,0,False.
CA,185,408,358-4036,no,no,0,139.600000,92,23.730000,250.200000,115,21.270000,158.100000,79,7.110000,10.800000,4,2.920000,1,False.
KS,65,415,392-4680,no,yes,34,208.800000,119,35.500000,142.100000,106,12.080000,214.600000,87,9.660000,12.500000,4,3.380000,4,False.
WY,58,510,354-2762,no,no,0,210.100000,126,35.720000,248.900000,108,21.160000,158.600000,88,7.140000,14.400000,2,3.890000,4,False.
OK,104,415,371-5811,no,no,0,113.600000,87,19.310000,158.600000,98,13.480000,187.700000,87,8.450000,10.500000,6,2.840000,2,False.
UT,44,415,387-2014,no,no,0,202.600000,89,34.440000,163.000000,96,13.860000,268.100000,151,12.060000,8.300000,3,2.240000,0,False.
MA,58,408,411-6598,no,no,0,174.400000,112,29.650000,265.800000,122,22.590000,182.400000,87,8.210000,0.000000,0,0.000000,4,False.
UT,108,415,355-9356,no,no,0,210.600000,117,35.800000,164.200000,103,13.960000,201.400000,68,9.060000,9.400000,5,2.540000,0,False.
MN,132,510,406-4720,no,no,0,121.500000,88,20.660000,253.000000,124,21.510000,195.700000,120,8.810000,10.700000,4,2.890000,1,False.
NE,80,415,356-7239,no,no,0,127.800000,67,21.730000,181.600000,112,15.440000,197.300000,63,8.880000,15.900000,2,4.290000,2,False.
OH,162,415,328-8747,no,no,0,135.200000,98,22.980000,242.000000,107,20.570000,246.900000,96,11.110000,10.200000,2,2.750000,2,False.
KY,110,510,388-9464,no,no,0,99.400000,62,16.900000,275.000000,86,23.380000,212.100000,94,9.540000,16.700000,3,4.510000,2,False.
WA,96,415,406-2866,no,no,0,276.900000,105,47.070000,246.900000,94,20.990000,254.400000,107,11.450000,10.300000,3,2.780000,1,True.
NY,168,408,333-5729,no,no,0,163.400000,134,27.780000,240.100000,87,20.410000,164.000000,147,7.380000,11.600000,2,3.130000,2,True.
IN,72,510,391-1499,no,no,0,287.400000,116,48.860000,235.300000,126,20.000000,292.100000,114,13.140000,5.000000,3,1.350000,4,True.
CO,125,408,386-8690,no,yes,23,120.500000,104,20.490000,227.800000,115,19.360000,158.500000,100,7.130000,10.200000,3,2.750000,1,False.
DC,170,510,391-2231,no,no,0,184.100000,106,31.300000,204.900000,70,17.420000,224.300000,133,10.090000,9.800000,3,2.650000,2,False.
AK,71,510,332-2275,no,no,0,185.000000,84,31.450000,232.500000,129,19.760000,191.100000,82,8.600000,14.900000,4,4.020000,3,False.
SC,124,415,340-4028,no,no,0,160.900000,109,27.350000,144.200000,152,12.260000,120.400000,97,5.420000,12.900000,12,3.480000,1,False.
KS,68,415,363-3486,no,no,0,207.600000,68,35.290000,251.600000,123,21.390000,191.600000,100,8.620000,10.900000,6,2.940000,2,False.
UT,97,415,418-3181,no,no,0,209.200000,134,35.560000,0.000000,0,0.000000,175.400000,94,7.890000,11.800000,6,3.190000,1,False.
IL,98,510,351-3316,yes,no,0,158.400000,71,26.930000,306.600000,66,26.060000,144.200000,93,6.490000,2.100000,4,0.570000,1,False.
DC,24,408,369-3626,no,no,0,149.000000,73,25.330000,131.000000,81,11.140000,238.600000,69,10.740000,8.600000,3,2.320000,2,True.
DC,136,510,353-2763,no,no,0,204.500000,63,34.770000,208.800000,95,17.750000,224.000000,119,10.080000,9.800000,2,2.650000,0,False.
OK,44,408,358-7165,no,no,0,288.800000,86,49.100000,175.900000,87,14.950000,215.400000,106,9.690000,9.500000,2,2.570000,0,True.
KY,96,415,353-3223,no,yes,40,108.600000,90,18.460000,206.400000,154,17.540000,126.300000,118,5.680000,13.400000,4,3.620000,0,False.
NE,31,415,338-9044,no,no,0,97.500000,129,16.580000,260.400000,78,22.130000,88.700000,100,3.990000,7.000000,5,1.890000,1,False.
AL,72,415,341-7296,no,no,0,166.500000,102,28.310000,261.000000,103,22.190000,262.700000,85,11.820000,13.300000,5,3.590000,0,False.
HI,24,415,398-4431,no,no,0,156.200000,104,26.550000,90.000000,101,7.650000,205.100000,116,9.230000,7.300000,5,1.970000,1,False.
SC,112,415,408-5601,no,yes,31,225.200000,89,38.280000,256.800000,117,21.830000,249.700000,87,11.240000,11.500000,1,3.110000,4,False.
GA,117,415,328-5188,yes,no,0,287.400000,118,48.860000,259.600000,84,22.070000,153.200000,86,6.890000,10.000000,3,2.700000,1,True.
KS,137,415,329-4474,no,yes,19,175.300000,96,29.800000,241.300000,146,20.510000,211.400000,109,9.510000,7.800000,2,2.110000,0,False.
PA,136,408,357-4573,no,no,0,102.100000,75,17.360000,219.500000,97,18.660000,73.700000,92,3.320000,9.800000,5,2.650000,0,False.
UT,95,415,341-7112,no,no,0,157.900000,103,26.840000,259.600000,90,22.070000,230.000000,117,10.350000,14.000000,2,3.780000,0,False.
OR,82,415,400-3147,no,yes,19,146.500000,73,24.910000,246.400000,65,20.940000,199.000000,114,8.960000,4.100000,4,1.110000,1,False.
ND,145,415,378-1936,no,no,0,245.800000,116,41.790000,286.700000,91,24.370000,240.700000,115,10.830000,9.000000,13,2.430000,1,True.
KY,56,415,347-1640,yes,no,0,177.700000,114,30.210000,215.600000,110,18.330000,236.700000,67,10.650000,10.500000,5,2.840000,1,False.
MN,155,408,374-9531,yes,no,0,250.800000,146,42.640000,152.500000,105,12.960000,148.100000,104,6.660000,10.000000,5,2.700000,2,False.
OH,133,408,380-4374,no,no,0,117.800000,100,20.030000,199.200000,105,16.930000,244.100000,119,10.980000,11.800000,4,3.190000,0,True.
TX,53,415,380-9409,no,no,0,119.700000,113,20.350000,189.700000,84,16.120000,256.200000,108,11.530000,12.900000,7,3.480000,2,False.
WY,123,415,387-1116,no,no,0,242.200000,87,41.170000,226.100000,101,19.220000,268.600000,121,12.090000,8.200000,3,2.210000,5,True.
GA,136,415,400-7509,no,no,0,163.400000,83,27.780000,249.300000,119,21.190000,249.700000,90,11.240000,9.800000,4,2.650000,7,False.
TX,57,415,403-6225,no,no,0,161.000000,113,27.370000,208.000000,134,17.680000,208.100000,81,9.360000,8.400000,4,2.270000,3,False.
WV,62,408,382-8274,no,no,0,128.700000,111,21.880000,169.500000,104,14.410000,193.600000,97,8.710000,10.300000,5,2.780000,1,False.
NM,112,415,354-5764,no,no,0,81.600000,94,13.870000,268.100000,112,22.790000,140.800000,75,6.340000,8.600000,18,2.320000,1,False.
MI,55,415,387-6912,no,yes,20,207.700000,91,35.310000,199.700000,113,16.970000,216.500000,110,9.740000,7.300000,1,1.970000,1,False.
NC,95,408,384-3413,no,no,0,128.600000,115,21.860000,216.200000,88,18.380000,255.300000,96,11.490000,6.300000,2,1.700000,6,True.
NY,125,415,367-3950,no,no,0,233.300000,65,39.660000,209.800000,93,17.830000,210.600000,109,9.480000,9.100000,4,2.460000,1,False.
TX,1,415,396-4254,no,no,0,182.100000,106,30.960000,134.900000,106,11.470000,152.300000,75,6.850000,10.000000,3,2.700000,5,True.
KY,98,415,333-3010,no,yes,36,168.000000,81,28.560000,163.200000,125,13.870000,172.700000,120,7.770000,8.000000,2,2.160000,6,True.
SD,105,415,393-1891,no,no,0,251.600000,88,42.770000,175.100000,103,14.880000,184.400000,112,8.300000,5.400000,5,1.460000,1,False.
ID,113,415,336-9053,no,yes,30,183.800000,102,31.250000,183.400000,123,15.590000,235.000000,52,10.580000,11.600000,7,3.130000,0,False.
OR,99,408,353-3372,no,no,0,256.400000,44,43.590000,214.500000,105,18.230000,233.700000,75,10.520000,7.900000,1,2.130000,3,True.
WI,103,415,386-8943,no,no,0,180.200000,134,30.630000,97.700000,85,8.300000,181.700000,134,8.180000,8.400000,3,2.270000,1,False.
WV,177,408,376-9716,no,no,0,227.800000,81,38.730000,161.800000,97,13.750000,217.000000,106,9.760000,8.000000,5,2.160000,1,False.
SC,149,415,370-8676,no,yes,20,147.800000,132,25.130000,276.800000,94,23.530000,149.900000,110,6.750000,10.200000,6,2.750000,0,False.
CT,160,415,360-2329,no,no,0,234.900000,136,39.930000,270.800000,134,23.020000,219.300000,101,9.870000,13.900000,2,3.750000,1,True.
NV,116,408,360-1320,no,no,0,110.900000,54,18.850000,213.400000,82,18.140000,186.200000,116,8.380000,7.900000,2,2.130000,2,False.
ND,90,415,329-8638,no,yes,22,124.500000,94,21.170000,231.700000,90,19.690000,222.200000,108,10.000000,6.400000,12,1.730000,1,False.
MI,148,415,385-1118,yes,no,0,233.500000,81,39.700000,187.700000,71,15.950000,122.300000,97,5.500000,9.600000,2,2.590000,0,True.
MT,147,415,408-8269,no,yes,35,197.300000,134,33.540000,141.100000,99,11.990000,212.100000,90,9.540000,10.100000,4,2.730000,2,True.
NE,95,510,391-2334,no,no,0,58.200000,96,9.890000,202.100000,126,17.180000,210.500000,97,9.470000,10.400000,5,2.810000,0,False.
UT,201,510,373-8900,no,no,0,212.700000,72,36.160000,225.200000,90,19.140000,195.100000,99,8.780000,7.000000,6,1.890000,1,False.
WV,80,415,382-3512,no,no,0,151.500000,89,25.760000,131.700000,78,11.190000,235.300000,131,10.590000,11.800000,4,3.190000,0,False.
AR,122,415,420-4089,yes,no,0,146.300000,117,24.870000,218.700000,93,18.590000,236.000000,97,10.620000,11.500000,5,3.110000,1,False.
MT,132,408,406-8465,no,no,0,195.100000,100,33.170000,148.800000,95,12.650000,224.500000,117,10.100000,6.700000,2,1.810000,0,False.
UT,83,510,386-6114,no,no,0,208.900000,71,35.510000,214.800000,92,18.260000,247.900000,108,11.160000,13.000000,5,3.510000,1,False.
HI,99,408,413-9328,no,no,0,135.700000,107,23.070000,208.400000,103,17.710000,209.000000,95,9.400000,8.800000,3,2.380000,7,True.
KS,84,415,335-7144,no,no,0,225.900000,86,38.400000,275.600000,105,23.430000,201.400000,108,9.060000,14.300000,3,3.860000,3,True.
NY,46,415,414-5177,no,no,0,122.200000,67,20.770000,167.200000,62,14.210000,194.800000,98,8.770000,9.700000,6,2.620000,1,False.
OH,87,510,350-5993,no,no,0,153.300000,106,26.060000,224.500000,117,19.080000,273.400000,152,12.300000,8.900000,5,2.400000,2,False.
HI,150,415,370-1465,no,no,0,214.000000,117,36.380000,192.400000,89,16.350000,242.600000,99,10.920000,7.900000,4,2.130000,1,False.
KS,73,408,385-2370,no,no,0,194.800000,112,33.120000,167.200000,85,14.210000,100.300000,61,4.510000,10.800000,6,2.920000,1,False.
IN,7,415,358-9146,no,no,0,206.700000,87,35.140000,281.100000,83,23.890000,158.500000,77,7.130000,11.000000,5,2.970000,3,False.
OR,89,415,357-8515,no,yes,12,188.000000,105,31.960000,151.300000,107,12.860000,201.900000,132,9.090000,10.500000,3,2.840000,2,False.
NY,131,408,406-8995,yes,no,0,122.300000,83,20.790000,118.800000,94,10.100000,147.900000,95,6.660000,13.700000,3,3.700000,3,True.
VA,105,415,344-3145,no,no,0,259.300000,96,44.080000,175.200000,97,14.890000,222.400000,36,10.010000,12.000000,5,3.240000,3,False.
MI,108,408,341-9890,yes,no,0,115.100000,114,19.570000,211.300000,70,17.960000,136.100000,85,6.120000,13.800000,3,3.730000,2,True.
ID,47,415,365-4387,no,yes,28,172.900000,109,29.390000,137.600000,94,11.700000,203.800000,109,9.170000,8.300000,6,2.240000,1,False.
MO,101,415,375-3341,yes,no,0,156.400000,116,26.590000,130.400000,114,11.080000,207.300000,109,9.330000,7.300000,5,1.970000,1,False.
AL,182,415,418-3096,no,yes,24,128.100000,104,21.780000,143.400000,127,12.190000,191.000000,98,8.590000,11.600000,3,3.130000,1,False.
OR,161,408,378-3879,no,no,0,196.600000,73,33.420000,170.200000,79,14.470000,194.300000,79,8.740000,12.500000,3,3.380000,1,False.
VT,128,408,344-1362,no,no,0,227.900000,130,38.740000,302.600000,71,25.720000,191.500000,82,8.620000,5.500000,7,1.490000,1,True.
AZ,69,415,419-3937,no,yes,31,194.900000,63,33.130000,191.600000,90,16.290000,153.000000,129,6.890000,13.200000,2,3.560000,2,False.
VA,113,408,348-4961,no,yes,34,44.900000,63,7.630000,134.200000,82,11.410000,168.400000,118,7.580000,13.300000,3,3.590000,1,False.
PA,87,408,329-1410,no,yes,30,262.800000,114,44.680000,215.800000,130,18.340000,154.800000,88,6.970000,7.800000,2,2.110000,0,False.
CO,71,415,332-9896,no,no,0,211.200000,70,35.900000,252.700000,122,21.480000,225.800000,104,10.160000,12.300000,3,3.320000,0,False.
KY,76,415,407-8575,no,no,0,204.000000,69,34.680000,225.100000,110,19.130000,240.300000,85,10.810000,9.600000,5,2.590000,1,False.
NJ,87,510,387-2799,no,no,0,223.200000,109,37.940000,127.500000,86,10.840000,289.300000,83,13.020000,14.500000,4,3.920000,3,False.
IL,117,408,373-9108,no,no,0,119.000000,82,20.230000,187.500000,108,15.940000,189.300000,97,8.520000,11.500000,3,3.110000,1,False.
WA,177,415,345-3947,no,no,0,266.100000,91,45.240000,225.200000,79,19.140000,224.700000,58,10.110000,8.900000,8,2.400000,3,True.
WV,95,415,356-7511,no,no,0,134.400000,104,22.850000,152.400000,95,12.950000,236.500000,80,10.640000,9.400000,3,2.540000,1,False.
RI,76,415,343-4516,no,no,0,171.100000,78,29.090000,257.200000,83,21.860000,91.600000,92,4.120000,16.200000,3,4.370000,1,False.
OH,66,415,408-6305,no,no,0,170.500000,103,28.990000,254.300000,77,21.620000,197.300000,138,8.880000,10.500000,2,2.840000,2,False.
MO,110,415,338-7305,no,no,0,178.500000,124,30.350000,146.900000,141,12.490000,217.100000,102,9.770000,9.900000,7,2.670000,1,False.
MD,204,510,401-3077,no,no,0,205.200000,145,34.880000,154.800000,95,13.160000,191.400000,77,8.610000,14.100000,5,3.810000,3,False.
OH,32,415,401-6977,no,yes,31,232.800000,97,39.580000,183.500000,111,15.600000,206.800000,111,9.310000,13.000000,2,3.510000,0,False.
VA,133,408,385-1464,no,yes,39,239.900000,107,40.780000,253.800000,77,21.570000,128.700000,85,5.790000,6.700000,3,1.810000,5,False.
FL,185,408,417-5034,no,no,0,55.600000,97,9.450000,288.700000,83,24.540000,111.200000,110,5.000000,12.100000,3,3.270000,2,False.
CO,103,415,420-7066,no,yes,37,153.500000,78,26.100000,241.900000,108,20.560000,244.700000,110,11.010000,10.600000,3,2.860000,1,False.
NY,91,510,394-8256,no,no,0,109.800000,100,18.670000,189.600000,104,16.120000,206.700000,85,9.300000,11.100000,3,3.000000,1,False.
WV,131,415,362-5044,no,no,0,196.100000,89,33.340000,185.500000,87,15.770000,250.000000,132,11.250000,5.200000,6,1.400000,2,False.
LA,153,510,350-2075,no,no,0,166.800000,127,28.360000,143.500000,121,12.200000,210.700000,130,9.480000,11.800000,4,3.190000,0,False.
MA,132,415,343-5372,no,yes,25,113.200000,96,19.240000,269.900000,107,22.940000,229.100000,87,10.310000,7.100000,7,1.920000,2,False.
UT,148,510,377-9520,no,no,0,203.000000,92,34.510000,150.900000,125,12.830000,245.500000,131,11.050000,14.600000,9,3.940000,1,False.
AL,141,408,391-6773,no,no,0,242.800000,90,41.280000,234.100000,80,19.900000,211.500000,104,9.520000,6.000000,3,1.620000,5,False.
ME,105,415,403-4442,no,no,0,156.500000,102,26.610000,140.200000,134,11.920000,227.400000,111,10.230000,12.200000,2,3.290000,2,False.
TX,169,408,379-5885,no,no,0,266.700000,105,45.340000,158.200000,88,13.450000,287.700000,111,12.950000,13.800000,3,3.730000,3,True.
ND,127,415,399-1021,no,yes,23,182.000000,80,30.940000,216.100000,85,18.370000,156.900000,82,7.060000,9.800000,4,2.650000,1,False.
CO,57,415,342-4004,no,no,0,85.900000,92,14.600000,193.900000,127,16.480000,231.500000,93,10.420000,10.100000,2,2.730000,0,False.
LA,123,415,382-7659,no,yes,33,146.600000,87,24.920000,114.800000,59,9.760000,220.400000,99,9.920000,2.900000,7,0.780000,0,False.
MT,103,510,342-1004,no,yes,35,110.500000,101,18.790000,208.300000,81,17.710000,87.400000,77,3.930000,13.900000,2,3.750000,4,True.
OR,101,415,398-5851,no,no,0,118.600000,89,20.160000,199.600000,97,16.970000,53.300000,61,2.400000,11.500000,5,3.110000,1,False.
